budget,revenue,id,original_title,title
23000000,5837674.0,30596,十月圍城,Bodyguards and Assassins
0,0.0,75948,白蛇传说,The Sorcerer and the White Snake
35000000,0.0,81870,龍門飛甲,Flying Swords of Dragon Gate
8000000,0.0,29564,Smokin' Aces 2: Assassins' Ball,Smokin' Aces 2: Assassins' Ball
0,0.0,71771,Knuckle,Knuckle
4000000,530048.0,16564,Oorlogswinter,Winter in Wartime
0,0.0,110603,The Three Musketeers,The Three Musketeers
0,0.0,98079,Untamed Youth,Untamed Youth
0,0.0,96771,God's Gift To Women,God's Gift To Women
1700000,0.0,115656,Risto Räppääjä ja polkupyörävaras,Ricky Rapper and the Bicycle Thief
0,0.0,14933,The Truth About Love,The Truth About Love
0,0.0,73921,Planes Para Mañana,Plans for Tomorrow
0,0.0,81111,Born to Be Bad,Born to Be Bad
0,0.0,106199,Así es la vida...,Así es la vida...
0,0.0,147621,Det hemmelighedsfulde X,The Mysterious X
0,0.0,247500,Le 7ème juré,Le 7ème juré
0,0.0,29750,Metallica: A Year and a Half in the Life Of...,Metallica: A Year and a Half in the Life Of...
0,0.0,31400,Balkanski špijun,Balkan Spy
0,0.0,81716,We Were Here,We Were Here
0,0.0,140632,Hot Summer Week,Hot Summer Week
0,0.0,51578,Happy end,Happy End
0,0.0,82762,New York in the 50's,New York in the 50's
0,176669.0,70954,The Hunter,The Hunter
0,0.0,74471,The Dead,The Dead
0,0.0,108155,The Love Trap,The Love Trap
0,0.0,35671,Kaleidoscope,Kaleidoscope
57000000,149217355.0,71676,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance
25000000,0.0,77459,Un monstre à Paris,A Monster in Paris
0,0.0,158920,The Souler Opposite,The Souler Opposite
0,0.0,163937,Film About a Woman Who…,Film About a Woman Who…
0,0.0,178595,"DOS μια ιστορία αγάπης, απ' την ανάποδη","DOS μια ιστορία αγάπης, απ' την ανάποδη"
0,0.0,21634,Prayers for Bobby,Prayers for Bobby
0,0.0,70374,Little Criminals,Little Criminals
0,0.0,44053,Bustin' Down the Door,Bustin' Down the Door
0,0.0,27902,Love Wrecked,Love Wrecked
0,0.0,55802,Lumea vazuta de Ion B.,The World According to Ion B.
0,0.0,186755,Territorio comanche,Territorio comanche
0,0.0,53798,Father Takes a Wife,Father Takes a Wife
0,0.0,54507,A Very Potter Musical,A Very Potter Musical
0,0.0,59017,A Very Potter Sequel,A Very Potter Sequel
0,0.0,105983,Härmä,Once Upon a Time in the North
0,0.0,51875,Miss Nobody,Miss Nobody
0,0.0,73936,Retreat,Retreat
0,0.0,46504,Guy and Madeline on a Park Bench,Guy and Madeline on a Park Bench
0,0.0,147886,The Great Sinner,The Great Sinner
0,0.0,80030,Her Highness and the Bellboy,Her Highness and the Bellboy
0,0.0,26397,The Civil War,The Civil War
0,5355847.0,83860,October Baby,October Baby
0,0.0,79890,Khodorkovsky,Khodorkovsky
700000,0.0,81675,Ursul,The Bear
0,0.0,98096,Live Music,Live Music
0,0.0,59045,Ro.Go.Pa.G.,Ro.Go.Pa.G.
0,0.0,43026,Paris nous appartient,Paris Belongs to Us
15000000,0.0,168210,Bag of Bones,Bag of Bones
0,0.0,62116,"Nannerl, la soeur de Mozart",Mozart's Sister
0,0.0,70876,Seven Days in Utopia,Seven Days in Utopia
0,0.0,57243,Les Femmes du 6ème étage,The Women on the 6th Floor
0,0.0,29694,One of Our Dinosaurs Is Missing,One of Our Dinosaurs Is Missing
0,0.0,52454,Mega Shark vs. Crocosaurus,Mega Shark vs. Crocosaurus
0,0.0,71672,Wrong Turn 4: Bloody Beginnings,Wrong Turn 4: Bloody Beginnings
0,0.0,144454,Moscou sous la neige,Moscow Clad in Snow
5000000,0.0,77495,Mientras duermes,Sleep Tight
0,0.0,55198,宗方姉妹,The Munekata Sisters
10000000,0.0,71254,Arena,Arena
0,0.0,202941,Mail Order Bride,Mail Order Bride
0,0.0,27709,The Satan Bug,The Satan Bug
0,0.0,53033,Poppy Shakespeare,Poppy Shakespeare
0,0.0,32708,Laisve,Freedom
0,0.0,276220,Ndeysaan,The Price of Forgiveness
0,0.0,36427,I Saw Mommy Kissing Santa Claus,I Saw Mommy Kissing Santa Claus
0,0.0,45569,Red Hill,Red Hill
0,0.0,17790,Zone Troopers,Zone Troopers
0,0.0,15086,La Patinoire,La Patinoire
0,0.0,48458,The Secret Glory,The Secret Glory
0,0.0,85883,La Femme qui boit,The Woman Who Drinks
0,0.0,25831,The Prince and the Pauper,The Prince and the Pauper
0,0.0,116231,La Vie d'une autre,Another Woman's Life
0,309973.0,52264,Une vie de chat,A Cat in Paris
0,0.0,77076,Le spie vengono dal semifreddo,Dr. Goldfoot and the Girl Bombs
0,0.0,79707,星を追う子ども,Children Who Chase Lost Voices
0,18100189.0,79548,Gone,Gone
0,0.0,184507,The Plastic Age,The Plastic Age
1000000,34522221.0,72213,Courageous,Courageous
0,0.0,17345,Flywheel,Flywheel
12000000,100000000.0,57214,Project X,Project X
70000000,348840316.0,73723,The Lorax,The Lorax
0,0.0,25228,Darling,Darling
41000000,7448385.0,73937,The Big Year,The Big Year
0,0.0,214349,Valehtelija,The Liar
0,0.0,399229,Kovat Miehet,Kovat Miehet
0,0.0,18705,Mr. Moto's Last Warning,Mr. Moto's Last Warning
12000000,81272766.0,75674,Act of Valor,Act of Valor
0,0.0,38674,Trailer Park Boys,Trailer Park Boys
0,0.0,46813,Don Quixote,Don Quixote
0,0.0,82620,Undefeated,Undefeated
65000000,156974557.0,59962,This Means War,This Means War
0,0.0,53418,One A.M.,One A.M.
0,0.0,53420,The Cure,The Cure
0,0.0,53410,The Bank,The Bank
0,0.0,53403,A Night Out,A Night Out
0,0.0,77669,The Earth Dies Screaming,The Earth Dies Screaming
0,0.0,26642,The Dark Side of the Sun,The Dark Side of the Sun
260000000,284139100.0,49529,John Carter,John Carter
0,0.0,123320,Säilöttyjä unelmia,Canned Dreams
0,0.0,53424,Sunnyside,Sunnyside
0,0.0,44246,Die Fremde,When We Leave
0,166770.0,59974,Genius Within: The Inner Life of Glenn Gould,Genius Within: The Inner Life of Glenn Gould
0,0.0,85963,Great Directors,Great Directors
0,0.0,196784,Something Big,Something Big
0,0.0,119364,The Take,The Take
0,0.0,74406,Queen: Days of Our Lives,Queen: Days of Our Lives
0,0.0,53414,Police,Police
0,0.0,53419,Behind the Screen,Behind the Screen
0,0.0,47650,Easy Street,Easy Street
0,0.0,68450,The Art of Flight,The Art of Flight
0,0.0,79108,Starbuck,Starbuck
0,664747.0,64288,Forks Over Knives,Forks Over Knives
0,0.0,167112,Dezertir,Deserter
0,0.0,288098,Nebo iznad krajolika,Skies Above the Landscape
2391200,0.0,46101,実録・連合赤軍 あさま山荘への道程,United Red Army
0,6483963.0,74387,Goon,Goon
0,0.0,267197,Žena s krajolikom,Landscape with a Woman
0,0.0,178543,Babi buta yang ingin terbang,Blind Pig Who Wants to Fly
0,0.0,288291,¡Qué hacer!,What Is to Be Done?
0,0.0,80184,La cara oculta,The Hidden Face
0,0.0,52349,600 kilos d'or pur,In Gold We Trust
0,0.0,3051,Eye of the Devil,Eye of the Devil
0,0.0,48373,Listen to Your Heart,Listen to Your Heart
0,0.0,47682,Dead on Time,Dead on Time
0,0.0,20683,ペイル・コクーン,Pale Cocoon
4798235,209696.0,77949,The Awakening,The Awakening
20000000,0.0,41411,La Rafle,The Round Up
0,852336.0,45595,Miral,Miral
0,0.0,28524,Princess of Mars,Princess of Mars
325,0.0,92117,Like Water,Like Water
0,0.0,37928,センコロール,Cencoroll
0,0.0,91010,Game Change,Game Change
0,0.0,216672,Kill by Inches,Kill by Inches
10000000,610986.0,63493,The Ledge,The Ledge
0,0.0,42507,Be-seu-teu-sel-leo,Bestseller
42000000,201585328.0,64688,21 Jump Street,21 Jump Street
10000000,4417580.0,82532,"Jeff, Who Lives at Home","Jeff, Who Lives at Home"
0,0.0,14346,Blackballed: The Bobby Dukes Story,Blackballed: The Bobby Dukes Story
0,0.0,61020,Adventures of Captain Marvel,Adventures of Captain Marvel
0,0.0,261035,Captain Midnight,Captain Midnight
0,0.0,293097,Harmagedon - Erään maailman loppu,Harmagedon - Erään maailman loppu
0,0.0,37942,City of Fear,City of Fear
0,0.0,25435,Treed Murray,Treed Murray
0,0.0,144326,Satan Never Sleeps,Satan Never Sleeps
0,0.0,170936,SOS Coast Guard,SOS Coast Guard
0,0.0,64786,Yes or No: อยากรัก ก็รักเลย,Yes or No
0,0.0,79374,Blind,Blind
20000000,32204030.0,81796,Lockout,Lockout
700000,0.0,59421,김복남 살인사건의 전말,Bedevilled
0,0.0,70585,Lucky,Lucky
0,0.0,54358,Resurrect Dead: The Mystery of the Toynbee Tiles,Resurrect Dead: The Mystery of the Toynbee Tiles
4000000,25345000.0,81390,A Lonely Place to Die,A Lonely Place to Die
0,0.0,28063,Caltiki il mostro immortale,"Caltiki, the Immortal Monster"
0,8452.0,67748,Snowtown,Snowtown
12000000,11212294.0,61984,Space Battleship Yamato,Space Battleship Yamato
0,0.0,52826,Nothing Lasts Forever,Nothing Lasts Forever
0,0.0,113038,Zero Bridge,Zero Bridge
7000000,0.0,45273,The Bleeding,The Bleeding
0,0.0,95675,Wreckers,Wreckers
0,0.0,36944,Fat Head,Fat Head
0,0.0,114412,Public Housing,Public Housing
0,0.0,213938,دونده,The Runner
0,0.0,273807,Last Exit,Last Exit
0,0.0,79754,Verbo,Verbo
0,0.0,64108,The Frankenstein Syndrome,The Frankenstein Syndrome
0,0.0,99698,Mille Mois,A Thousand Months
0,0.0,145504,La Nación Clandestina,The Secret Nation
0,0.0,229670,Män kan inte våldtas,Manrape
0,0.0,42147,Passione d'amore,Passion of Love
0,0.0,55245,!Women Art Revolution,!Women Art Revolution
0,0.0,80304,Casa De Mi Padre,Casa De Mi Padre
0,0.0,56591,Corman's World: Exploits of a Hollywood Rebel,Corman's World: Exploits of a Hollywood Rebel
0,0.0,83195,Re dai yu,Tropical Fish
0,0.0,40056,Prom Queen: The Marc Hall Story,Prom Queen: The Marc Hall Story
0,0.0,48038,Evolver,Evolver
0,0.0,79221,Listy do M.,Letters to Santa
0,0.0,214857,Dragon Age: Redemption,Dragon Age: Redemption
0,2550508.0,80767,Jiro Dreams of Sushi,Jiro Dreams of Sushi
0,0.0,82533,Damsels in Distress,Damsels in Distress
0,0.0,74237,A Skin Too Few: The Days of Nick Drake,A Skin Too Few: The Days of Nick Drake
0,0.0,64992,Ren pi deng long,Human Lanterns
0,0.0,61895,Pageant,Pageant
0,0.0,67696,A Warm December,A Warm December
0,0.0,33569,Brúðguminn,White Night Wedding
5000000,34564651.0,81025,Salmon Fishing in the Yemen,Salmon Fishing in the Yemen
0,0.0,77553,Hotel,Hotel
0,0.0,35435,東のエデン 劇場版I The King of Eden,Eden of the East Movie I: The King of Eden
0,0.0,44734,東のエデン 劇場版 II Paradise Lost,Eden of the East Movie II: Paradise Lost
0,0.0,89191,Saving Face,Saving Face
0,0.0,158068,連合艦隊司令長官 山本五十六,Admiral Yamamoto
0,525.0,94204,Meeting Evil,Meeting Evil
150000000,301000000.0,57165,Wrath of the Titans,Wrath of the Titans
0,0.0,44032,Bending The Rules,Bending The Rules
0,0.0,362758,Seitsemän veljestä,Seven Brothers
0,0.0,96398,Paan Singh Tomar,Paan Singh Tomar
0,0.0,42998,L'orribile segreto del Dr. Hichcock,The Horrible Dr. Hichcock
0,72689.0,74308,Detachment,Detachment
0,0.0,100656,Four Sided Triangle,Four Sided Triangle
0,0.0,26881,The Incredible Hulk Returns,The Incredible Hulk Returns
0,0.0,75576,Answers to Nothing,Answers to Nothing
0,17801.0,86820,4:44 Last Day on Earth,4:44 Last Day on Earth
7500000,8135031.0,10679,Iron Sky,Iron Sky
0,0.0,28533,Lo spettro,The Ghost
70000,0.0,74777,Absentia,Absentia
0,0.0,70845,There's Something Wrong with Aunt Diane,There's Something Wrong with Aunt Diane
50000000,234989584.0,71552,American Reunion,American Reunion
0,0.0,66895,Ticked-Off Trannies with Knives,Ticked-Off Trannies with Knives
1100000,4105187.0,94329,Serbuan maut,The Raid
30000000,66486080.0,22970,The Cabin in the Woods,The Cabin in the Woods
0,9696204.0,81342,La délicatesse,Delicacy
0,122550.0,74306,God Bless America,God Bless America
0,0.0,87098,The Desert of Forbidden Art,The Desert of Forbidden Art
0,0.0,80432,The Wayshower,The Wayshower
0,0.0,2929,Frankenstein,Frankenstein
0,0.0,72958,Matir moina,The Clay Bird
0,0.0,178535,المخدوعون,The Dupes
0,0.0,51991,Les émotifs anonymes,Romantics Anonymous
0,0.0,251797,Tuntematon emäntä,The Unknown Woman
250000,0.0,28136,Popatopolis,Popatopolis
0,0.0,43309,The Gamma People,The Gamma People
0,0.0,28912,I criminali della galassia,"Wild, Wild Planet"
0,0.0,37586,Yumurta,Egg
0,0.0,256044,Apa khabar orang kampung,Village People Radio Show
0,0.0,73889,Das Lied in mir,The Day I Was Not Born
0,0.0,36228,Genesis,Genesis
0,0.0,37084,The Big Night,The Big Night
0,0.0,85052,हाउसफुल २,Housefull 2
0,0.0,85050,Agent Vinod,Agent Vinod
0,0.0,39172,After,After
0,0.0,258227,Duhul aurului,Lust for Gold
0,0.0,72551,הערת שוליים,Footnote
0,0.0,85033,Café de Flore,Café de Flore
930000,30905.0,91070,L!fe Happens,L!fe Happens
0,0.0,14686,Midnight Movie,Midnight Movie
0,0.0,75132,Ollie Hopnoodle's Haven of Bliss,Ollie Hopnoodle's Haven of Bliss
6000,0.0,56180,La casa muda,The Silent House
2000000,13101672.0,92182,Silent House,Silent House
0,0.0,75778,Wild About Harry,Wild About Harry
0,0.0,274325,Keeping the Promise,Keeping the Promise
0,0.0,42960,Helsinki Napoli - All Night Long,Helsinki Napoli - All Night Long
30000000,54819301.0,76489,The Three Stooges,The Three Stooges
26000000,29657751.0,70436,The Raven,The Raven
0,0.0,76346,The Ballad of Nessie,The Ballad of Nessie
17000000,0.0,54271,The Big Bang,The Big Bang
85000000,183018522.0,62764,Mirror Mirror,Mirror Mirror
209000000,303025485.0,44833,Battleship,Battleship
4500000,0.0,50365,Notre jour viendra,Our Day Will Come
0,0.0,206953,Louis Theroux: America's Most Hated Family in Crisis,Louis Theroux: America's Most Hated Family in Crisis
0,0.0,45993,噂の女,The Woman in the Rumor
0,0.0,206997,Appropriate Adult,Appropriate Adult
0,0.0,73872,Terraferma,Terraferma
0,0.0,28715,Madhouse,Madhouse
4500000,0.0,82327,Un amour de jeunesse,Goodbye First Love
10000000,136836156.0,74534,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel
0,0.0,41120,Rush: Beyond the Lighted Stage,Rush: Beyond the Lighted Stage
0,0.0,58287,Stand van de sterren,Position Among the Stars
0,0.0,111037,The Second Time Around,The Second Time Around
0,58840.0,77881,Crime After Crime,Crime After Crime
0,0.0,91292,Black Pond,Black Pond
0,0.0,109979,Diciotto anni dopo,18 Years Later
10000000,0.0,73211,Kongen av Bastøy,King of Devil's Island
0,0.0,40720,Twelve,Twelve
0,0.0,60405,Sharpay's Fabulous Adventure,Sharpay's Fabulous Adventure
0,0.0,86455,"The Cartoonist: Jeff Smith, BONE and the Changing Face of Comics","The Cartoonist: Jeff Smith, BONE and the Changing Face of Comics"
0,0.0,91356,Comic-Con Episode IV: A Fan's Hope,Comic-Con Episode IV: A Fan's Hope
2000000,0.0,63310,Rundskop,Bullhead
0,0.0,86727,Le Crabe-Tambour,Le Crabe-Tambour
1100000,0.0,84404,Bully,Bully
0,0.0,74447,Hamill,The Hammer
0,0.0,18591,Uncovered,Uncovered
0,0.0,86416,The Chance of a Lifetime,The Chance of a Lifetime
0,0.0,84660,지옥화,The Flower in Hell
0,0.0,255772,Белые горы,White Mountains
0,9504139.0,75802,Hysteria,Hysteria
0,0.0,39509,Cold Storage,Cold Storage
0,0.0,88609,Listen to Britain,Listen to Britain
0,0.0,84820,Les maîtres fous,The Mad Masters
0,0.0,31967,Dante's Inferno: An Animated Epic,Dante's Inferno: An Animated Epic
0,0.0,45347,The Bleeding House,The Bleeding House
0,0.0,121942,Bariera,Barrier
0,0.0,53191,Crazy Sexy Cancer,Crazy Sexy Cancer
0,0.0,54081,Aakrosh,Aakrosh
0,0.0,37434,Devil's Diary,Devil's Diary
0,0.0,86975,¡Alambrista!,Alambrista!
0,0.0,48646,Androcles and the Lion,Androcles and the Lion
0,0.0,138719,Σούπερ Δημήτριος,Super Demetrios
230,0.0,56325,Naked Ambition: An R Rated Look at an X Rated Industry,Naked Ambition: An R Rated Look at an X Rated Industry
0,0.0,319656,Don't Eat the Pictures: Sesame Street at the Metropolitan Museum of Art,Don't Eat the Pictures: Sesame Street at the Metropolitan Museum of Art
0,0.0,37467,The Atomic Submarine,The Atomic Submarine
0,0.0,37329,The Baron of Arizona,The Baron of Arizona
30000000,53909751.0,72207,The Five-Year Engagement,The Five-Year Engagement
0,0.0,194498,The White Darkness,The White Darkness
0,0.0,19757,Ikarie XB-1,Icarus XB 1
0,0.0,85621,Muži v naději,Men in Hope
5000000,0.0,61410,Spud,Spud
0,0.0,111304,黒い太陽,Black Sun
0,0.0,74402,L'Assassin habite au 21,The Murderer Lives at Number 21
0,0.0,68752,Judgment in Berlin,Judgment in Berlin
500000,0.0,28891,Elsewhere,Elsewhere
0,0.0,25154,The Marc Pease Experience,The Marc Pease Experience
0,0.0,73336,Buried Alive II,Buried Alive II
0,0.0,23281,One Body Too Many,One Body Too Many
0,0.0,328918,Slim Carter,Slim Carter
0,0.0,31223,In The Hands Of The Gods,In The Hands Of The Gods
0,0.0,83330,The Catechism Cataclysm,The Catechism Cataclysm
0,0.0,70386,The Devil's Rock,The Devil's Rock
12000000,96070507.0,67660,Think Like a Man,Think Like a Man
25000000,99357138.0,77877,The Lucky One,The Lucky One
0,0.0,48008,Diverted,Diverted
0,0.0,145878,The First Texan,The First Texan
0,0.0,304375,"Good-bye, My Lady","Good-bye, My Lady"
0,0.0,84569,Chosin,Chosin
0,0.0,242621,Nob Hill,Nob Hill
6400000,2556911.0,17347,Bride Flight,Bride Flight
0,0.0,43373,Chained for Life,Chained for Life
0,0.0,284694,The Scarlet Letter,The Scarlet Letter
0,0.0,79042,If a Tree Falls: A Story of the Earth Liberation Front,If a Tree Falls: A Story of the Earth Liberation Front
0,0.0,73563,The Greening of Whitney Brown,The Greening of Whitney Brown
30000000,40346186.0,72387,Safe,Safe
0,0.0,106373,海灘的一天,"That Day, on the Beach"
0,0.0,28238,Hamlet,Hamlet
0,0.0,89287,La fée,The Fairy
0,0.0,105583,Diaries Notes and Sketches,Diaries Notes and Sketches
0,0.0,253808,Bayaning 3rd World,3rd World Hero
0,0.0,106605,Kept Husbands,Kept Husbands
0,0.0,91352,The Swell Season,The Swell Season
0,0.0,159900,"Ella Lola, a la Trilby","Ella Lola, a la Trilby"
0,0.0,162284,Guilty Hands,Guilty Hands
0,0.0,61361,L'outremangeur,L'outremangeur
6600000,37710610.0,57119,Jumping the Broom,Jumping the Broom
0,0.0,148371,水で書かれた物語,A Story Written with Water
0,0.0,15135,Feast III: The Happy Finish,Feast III: The Happy Finish
0,0.0,66125,Red Dog,Red Dog
114,0.0,88478,Any Questions for Ben?,Any Questions for Ben?
0,0.0,131476,Γλυκιά συμμορία,Sweet Bunch
0,0.0,25799,Amu,Amu
150000000,245527149.0,62213,Dark Shadows,Dark Shadows
0,0.0,13486,The Scorpion King: Rise of a Warrior,The Scorpion King: Rise of a Warrior
0,0.0,84177,Big Boys Gone Bananas!*,Big Boys Gone Bananas!*
0,0.0,58390,Ciao Bella,Ciao Bella
0,0.0,140781,Daylight,Daylight
0,0.0,89326,96 Minutes,96 Minutes
10000000,0.0,92000,Columbus Circle,Columbus Circle
0,0.0,40161,The Decoy Bride,The Decoy Bride
0,0.0,135686,The Headhunter's Sister,The Headhunter's Sister
0,0.0,77957,Angels Crest,Angels Crest
0,43880.0,63946,Viva Riva!,Viva Riva!
0,0.0,82624,The Forgiveness of Blood,The Forgiveness of Blood
8000000,0.0,59835,Entrelobos,Among Wolves
5000000,0.0,92493,Edwin Boyd: Citizen Gangster,Edwin Boyd: Citizen Gangster
1100000,0.0,50037,Beyond the Black Rainbow,Beyond the Black Rainbow
0,0.0,47479,The Last Play at Shea,The Last Play at Shea
0,0.0,23683,The Poker Club,The Poker Club
0,0.0,79934,O Palhaço,The Clown
3000000,0.0,73963,Creature,Creature
0,0.0,73881,La fonte des neiges,Thawing Out
0,0.0,159907,"Turkish Dance, Ella Lola","Turkish Dance, Ella Lola"
0,0.0,200157,Walking with Beasts,Walking with Beasts
1250000,0.0,26815,Rocket Singh: Salesman of the Year,Rocket Singh: Salesman of the Year
0,0.0,103243,Vicky Donor,Vicky Donor
0,0.0,84496,Zig Zag,Zig Zag
0,0.0,111188,Historias extraordinarias,Extraordinary Stories
0,0.0,258253,ქალაქი ანარა,Small Town of Anara
0,0.0,51823,Across the Line: The Exodus of Charlie Wright,Across the Line: The Exodus of Charlie Wright
0,0.0,61979,Tres metros sobre el cielo,Three Steps Above Heaven
65000000,179379533.0,76493,The Dictator,The Dictator
0,0.0,80169,Thrive,Thrive
0,0.0,73517,BOYS LOVE,Boys Love
0,0.0,73600,Bombay Talkie,Bombay Talkie
0,0.0,37497,Border Radio,Border Radio
0,21291.0,93084,Keyhole,Keyhole
0,0.0,28500,Before The Dinosaurs - Walking With Monsters,Before The Dinosaurs - Walking With Monsters
